4.0286  4.9927   215.0000 
7.6736  15.9561  215.0000 
0.1230  17.6788  215.0000 
1.6827  20.2713  215.0000 
5.6003  13.4598  215.0000 
8.0966  6.1630   220.0000 
0.6052  3.2700   220.0000 
7.4878  33.0368  220.0000 
3.6993  20.6238  220.0000 
7.5836  42.4271  220.0000 
0.4950  48.3597  220.0000 
3.4729  11.1511  220.0000 
8.0112  9.5306   220.0000 
9.3158  31.9092  220.0000 
2.5665  5.2841   220.0000 
1.8704  16.6351  220.0000 
4.0182  7.5150   220.0000 
1.1487  42.9092  220.0000 
4.1608  39.1266  220.0000 
8.5126  38.7604  220.0000 
2.1008  49.6872  220.0000 
7.5259  26.1520  220.0000 
4.4116  19.3237  220.0000 
7.8705  18.4708  220.0000 
2.8903  48.6465  220.0000 
7.6434  42.3355  225.0000 
7.7228  17.5156  225.0000 
4.3436  29.0344  225.0000 
8.8699  20.4712  225.0000 
9.8636  45.9061  225.0000 
3.4940  11.6440  225.0000 
9.7980  12.9684  225.0000 
2.2260  16.9373  225.0000 
2.3788  25.1129  225.0000 
2.0987  46.3135  225.0000 
7.3557  25.1938  225.0000 
8.9493  13.9938  225.0000 
0.1260  48.2834  225.0000 
7.1088  49.3790  225.0000 
1.4343  32.4570  225.0000 
9.1879  6.4987   225.0000 
7.9501  16.3727  225.0000 
3.7735  4.8126   225.0000 
4.0359  18.9926  225.0000 
3.8477  9.1812   225.0000 
0.0195  21.7438  230.0000 
3.7430  31.7932  230.0000 
7.2849  48.4314  230.0000 
7.4438  13.8840  230.0000 
5.4883  13.2156  230.0000 
6.0480  20.0607  230.0000 
2.2186  31.9733  230.0000 
7.2031  3.0258   230.0000 
0.4114  17.3447  230.0000 
4.3243  21.5256  230.0000 
3.8263  2.7924   230.0000 
8.4146  19.3390  230.0000 
5.9085  15.9683  230.0000 
0.2902  48.1079  230.0000 
2.3370  46.7102  230.0000 
6.0324  41.8365  230.0000 
2.5784  29.9911  230.0000 
3.4723  25.8484  230.0000 
0.7593  39.1022  230.0000 
2.5256  18.0466  230.0000 
1.1624  9.4269   235.0000 
7.1835  5.2567   235.0000 
8.6703  38.0661  235.0000 
1.9815  2.4872   235.0000 
9.4586  29.6844  235.0000 
0.7480  27.9129  235.0000 
2.2559  33.8348  235.0000 
0.4556  1.3885   235.0000 
5.4858  44.1116  235.0000 
7.9785  49.3164  235.0000 
0.5972  4.4373   235.0000 
2.5751  23.6710  235.0000 
6.8988  42.7780  235.0000 
1.9034  17.9947  235.0000 
8.2117  27.6199  235.0000 
4.3878  38.1790  235.0000 
6.6501  17.5171  235.0000 
5.7419  10.8475  235.0000 
3.8422  49.0036  235.0000 
2.4667  37.1460  235.0000 
4.9066  33.2169  240.0000 
0.1321  24.7528  240.0000 
5.4950  6.5033   240.0000 
9.2590  5.9311   240.0000 
7.2119  5.3574   240.0000 
6.6068  24.4171  240.0000 
1.7288  10.9833  240.0000 
4.6890  48.9868  240.0000 
8.9005  33.7982  240.0000 
7.3196  46.4752  240.0000 
9.1959  33.1848  240.0000 
4.0097  22.0932  240.0000 
5.7623  42.8207  240.0000 
1.0226  9.8434   240.0000 
6.4279  46.8781  240.0000 
1.9034  20.8328  240.0000 
0.9576  27.4155  240.0000 
5.2921  32.3242  240.0000 
3.8779  28.2806  240.0000 
2.8345  25.3128  240.0000 
8.1787  5.8197   245.0000 
5.0052  3.4515   245.0000 
0.2075  11.7233  245.0000 
7.6505  1.1429   245.0000 
1.0663  28.3096  245.0000 
7.0673  13.5956  245.0000 
4.8270  1.5625   245.0000 
6.4325  6.6696   245.0000 
8.8727  42.2379  245.0000 
1.3873  39.3173  245.0000 
6.6837  40.3427  245.0000 
7.5989  6.4407   245.0000 
8.3752  13.3194  245.0000 
8.1049  34.9640  245.0000 
9.3018  33.2138  245.0000 
3.2556  40.9424  245.0000 
2.0413  3.1784   245.0000 
1.0672  30.5237  245.0000 
2.0703  28.5934  245.0000 
0.7974  2.5665   245.0000 
